layer_id,name,D,M,N,Q,W_scale,alpha,alpha_weighted,bulk_max,bulk_min,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,max_rand_eval,mp_softrank,norm,num_evals,num_pl_spikes,num_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,sigma_mp,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,ww_maxdist,ww_softrank,xmax,xmin
102,Linear,0.0408341261538524,768,768,1.0,0.8304275446391934,3.309161719761816,4.475805233832524,5.936398954398332,0.0,0.9251512251554788,True,22.519023895263672,dense,5.021641286329507,3.046757728120983,1.3525495617526604,encoder.layer.5.attention.self.query,768,5.779804,0.26361706359958653,1113.6730959353831,768,88,28,0.830423621107618,5.884468334990155,0.0,0.13744295458562664,1.01810859003067,0,1.0072176173822598,0,1,0.24615746641708625,1.0116569984729331,22.519023895263672,49.4547677161805,success,4.745421409606934,0.0015831912169232965,,0,16.78942108154297,0.254433888447793,22.519023895263672,3.699418306350708
103,Linear,0.04119802986589671,768,768,1.0,0.8309981874058447,2.957532812374783,4.3672425404985304,5.85053646488443,0.0,0.9118353109596079,True,29.967504501342773,dense,5.002132528243341,3.046161067049326,1.4766505792345903,encoder.layer.5.attention.self.key,768,5.6759095,0.19522935133361807,1112.1441123456163,768,117,22,0.830992799267531,5.877568000856391,0.0,0.1743608596034912,1.0355288400878906,0,1.007316843905045,0,1,0.18097397252360278,1.0050043142719547,29.967504501342773,37.11166915135639,success,5.4742584228515625,0.0005809724098071456,,1,24.183953285217285,0.1929940885089828,29.967504501342773,2.832387685775757
104,Linear,0.08250278645625514,768,768,1.0,1.0312903121420847,3.2710348874900754,3.008815420485239,3.861913132180162,0.0,0.9351749450714341,True,8.314496040344238,dense,4.1037420924821575,2.858599343948404,0.9198359308218683,encoder.layer.5.attention.self.value,768,3.704572,0.46447952027893086,722.10332366138,768,90,32,1.0312849533477286,3.8159404636657372,0.0,0.10986000458782927,1.0300624478187557,0,1.007278306588752,0,1,0.2393880963390958,1.0133330157044473,8.314496040344238,86.84871820944224,success,2.883486747741699,0.00031354353995993733,,1,4.617955684661865,0.4445898269414929,8.314496040344238,2.3584775924682617
107,Linear,0.06500623255967697,768,768,1.0,1.0863781896700282,7.3176426306082805,5.873160681372192,3.488802745407351,0.0,0.9492013156246321,True,6.347501754760742,dense,6.307540994556145,2.8133991439367083,0.8026028296060673,encoder.layer.5.attention.output.dense,768,3.3806946,0.5496339946327207,650.7274750665728,768,15,18,1.086377752482156,3.4378779887341304,0.0,0.06643700860253104,1.0169146779785156,0,1.0071544995154946,0,1,1.6312083130423922,1.0145868989212365,6.347501754760742,102.51710046058912,success,2.5194249153137207,0.0008375966572202742,under-trained,1,2.995671272277832,0.5280550698499573,6.347501754760742,3.8004391193389893
111,Linear,0.02283657374563719,768,3072,4.0,0.44403224068247393,3.584429356085552,7.789962458236161,9.034626165802592,1.0038473517558437,0.9875562851817096,True,149.0315704345703,dense,7.804031651666989,3.5905322102430564,2.173278277896749,encoder.layer.5.intermediate.dense,768,11.374174,0.06062223017215729,3895.221962571144,768,124,79,0.44402706198383096,11.489986383777286,1.2766651537530318,0.1369281411306472,1.0101820373535155,0,1.0034088743452436,0,1,0.23208860753330446,0.8897711895849727,149.0315704345703,26.13689133928353,success,12.20784854888916,0.43418383598327637,,0,137.79387760162354,0.07540478034404455,149.0315704345703,7.915458679199219
114,Linear,0.04146929922715081,768,3072,4.0,0.4586843597563035,3.3788118730689534,6.272322941421513,7.818847897279777,0.8687608774755308,0.9888570840317782,True,71.84050750732422,dense,6.539923876019261,3.5623333564553024,1.856369391683356,encoder.layer.5.output.dense,768,42.353386,0.10883620075321207,3650.340328261256,768,119,104,0.4586809236083394,10.65877645063789,1.184308494515321,0.11843325212159443,0.25166291236877447,3,0.9983276419819882,0,1,0.21806532687551738,0.8550550082639373,71.84050750732422,50.811728019726196,success,8.47587776184082,0.3779620826244354,,0,29.759265899658203,0.5857592473629977,71.84050750732422,7.772967338562012
120,Linear,0.06807453025114651,768,768,1.0,0.8378785198903901,2.849619248399989,3.6982358455563524,5.83296449914615,0.0,0.9186631271045538,True,19.851804733276367,dense,4.539047779510837,3.0389991063166835,1.2977999947301193,encoder.layer.6.attention.self.query,768,5.5270667,0.29382540164566034,1093.9541151508188,768,105,34,0.8378747333631248,5.779598322145236,0.0,0.1534496951368752,1.0456899885406488,0,1.0071587419783192,1,1,0.18050435594405606,1.0118024526030855,19.851804733276367,55.10602838628018,success,4.455536365509033,1.0041479981737211e-05,,1,14.224378108978271,0.28347179009197004,19.851804733276367,3.1353564262390137
121,Linear,0.035141407997002605,768,768,1.0,0.8383061815239712,2.894952143521089,4.177390131227429,5.771207500467769,0.0,0.9087071436088205,True,27.73263168334961,dense,4.84775186680541,3.0385558828665244,1.4429910838341282,encoder.layer.6.attention.self.key,768,5.6280355,0.20810168924331632,1092.8382391630703,768,95,28,0.8382974378466387,5.774847940440191,0.0,0.17884557879657584,1.0260859040260313,0,1.0072526524356156,0,1,0.19441798774899977,1.0069456210720888,27.73263168334961,39.40622194247794,success,5.266178131103516,0.0005239657475613058,,2,22.17267417907715,0.2004843091617087,27.73263168334961,3.2172138690948486
122,Linear,0.08626430675866337,768,768,1.0,1.0576107637187384,6.270190868171673,5.348614234029877,3.676159094893575,0.0,0.9428732071324634,True,7.128900527954102,dense,6.01613761291095,2.836709495733509,0.8530225548922534,encoder.layer.6.attention.self.value,768,3.4901533,0.5156698540649414,686.609006196102,768,23,27,1.0576098004002419,3.6269014928146115,0.0,0.08783460765754962,1.0391811384429925,0,1.0070785618310127,0,1,1.0989107608457627,1.013895080037894,7.128900527954102,96.31345023033299,success,2.6700000762939453,0.0014257829170674086,under-trained,0,3.5820274353027344,0.49753437837198605,7.128900527954102,4.122302532196045
125,Linear,0.07152015490515651,768,768,1.0,1.1173909172617835,7.020393173915844,5.403004077809738,3.289953001039665,0.0,0.9535062719116636,True,5.8832268714904785,dense,5.823985892759809,2.788950946300242,0.7696155961584191,encoder.layer.6.attention.output.dense,768,3.199518,0.559208929538727,615.1073922105767,768,22,17,1.1173904650735091,3.2485470101181173,0.0,0.05452683722583301,1.0153238848266604,0,1.006976982112182,0,1,1.283552137421285,1.0133745382105412,5.8832268714904785,104.552723470741,success,2.4255363941192627,0.0006400974816642702,under-trained,1,2.6619513034820557,0.547535500223253,5.8832268714904785,3.252737522125244
